"Case","Buggy Rule","Ncf","Nuf","Ncs","Nus","Nc","Nu","Ns","Nf","Mountford","Kulcynski2","Zoltar","Ochiai","CC","RC","RCR","Constraint","Rule","Mutant"
"69","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.5","1.0","0.5","1","NamedElement","Mutant6"
"69","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.25","0.5","0.2","1","Property","Mutant6"
"69","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.25","0.4","0.18181818181818182","1","StrongReferences","Mutant6"
"70","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.38461538461538464","1.0","0.35714285714285715","10","WeakReferences","Mutant6"
"70","0","6.0","94.0","0.0","0.0","6.0","94.0","0.0","100.0","0.02127659574468085","0.53","0.06","0.24494897427831783","0.38461538461538464","0.8333333333333334","0.3333333333333333","10","References","Mutant6"
"70","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.34615384615384615","0.6428571428571429","0.28125","10","Attributes","Mutant6"
"70","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","0.6666666666666666","0.26666666666666666","10","Class","Mutant6"
"70","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.1794871794871795","0.33333333333333337","0.12962962962962965","10","Package","Mutant6"
"70","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","1.0","0.3076923076923077","10","NamedElement","Mutant6"
"70","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.3076923076923077","1.0","0.3076923076923077","10","Property","Mutant6"
"70","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.38461538461538464","1.0","0.38461538461538464","10","StrongReferences","Mutant6"
"71","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.25","0.7","0.21875","11","WeakReferences","Mutant6"
"71","0","6.0","94.0","0.0","0.0","6.0","94.0","0.0","100.0","0.02127659574468085","0.53","0.06","0.24494897427831783","0.32142857142857145","0.75","0.28125","11","References","Mutant6"
"71","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.35714285714285715","0.7142857142857143","0.3125","11","Attributes","Mutant6"
"71","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.42857142857142855","1.0","0.42857142857142855","11","Class","Mutant6"
"71","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.16666666666666669","0.33333333333333337","0.12280701754385966","11","Package","Mutant6"
"71","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2857142857142857","1.0","0.2857142857142857","11","NamedElement","Mutant6"
"71","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2857142857142857","1.0","0.2857142857142857","11","Property","Mutant6"
"71","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.25","0.7","0.21875","11","StrongReferences","Mutant6"
"72","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.35","0.7","0.2916666666666667","12","WeakReferences","Mutant6"
"72","0","6.0","94.0","0.0","0.0","6.0","94.0","0.0","100.0","0.02127659574468085","0.53","0.06","0.24494897427831783","0.45","0.75","0.375","12","References","Mutant6"
"72","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.7","1.0","0.7","12","Attributes","Mutant6"
"72","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.4","0.6666666666666666","0.3333333333333333","12","Class","Mutant6"
"72","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.2","0.2857142857142857","0.13333333333333333","12","Package","Mutant6"
"72","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2","0.5","0.16666666666666666","12","NamedElement","Mutant6"
"72","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.4","1.0","0.4","12","Property","Mutant6"
"72","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.35","0.7","0.2916666666666667","12","StrongReferences","Mutant6"
"73","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.18181818181818182","0.4","0.14285714285714285","2","WeakReferences","Mutant6"
"73","0","6.0","94.0","0.0","0.0","6.0","94.0","0.0","100.0","0.02127659574468085","0.53","0.06","0.24494897427831783","0.18181818181818182","0.3333333333333333","0.13333333333333333","2","References","Mutant6"
"73","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.18181818181818182","0.2857142857142857","0.125","2","Attributes","Mutant6"
"73","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.36363636363636365","0.6666666666666666","0.3076923076923077","2","Class","Mutant6"
"73","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.5454545454545454","0.8571428571428571","0.46153846153846156","2","Package","Mutant6"
"73","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.36363636363636365","1.0","0.36363636363636365","2","NamedElement","Mutant6"
"73","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.18181818181818182","0.5","0.15384615384615385","2","Property","Mutant6"
"73","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.18181818181818182","0.4","0.14285714285714285","2","StrongReferences","Mutant6"
"74","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.3333333333333333","0.8","0.2857142857142857","3","WeakReferences","Mutant6"
"74","0","6.0","94.0","0.0","0.0","6.0","94.0","0.0","100.0","0.02127659574468085","0.53","0.06","0.24494897427831783","0.3333333333333333","0.6666666666666666","0.26666666666666666","3","References","Mutant6"
"74","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2916666666666667","0.5","0.21875","3","Attributes","Mutant6"
"74","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.5","1.0","0.5","3","Class","Mutant6"
"74","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.19444444444444445","0.33333333333333337","0.13725490196078433","3","Package","Mutant6"
"74","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3333333333333333","1.0","0.3333333333333333","3","NamedElement","Mutant6"
"74","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.3333333333333333","1.0","0.3333333333333333","3","Property","Mutant6"
"74","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.3333333333333333","0.8","0.2857142857142857","3","StrongReferences","Mutant6"
"75","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","1.0","0.4","0.4","4","WeakReferences","Mutant6"
"75","0","6.0","94.0","0.0","0.0","6.0","94.0","0.0","100.0","0.02127659574468085","0.53","0.06","0.24494897427831783","1.0","0.3333333333333333","0.3333333333333333","4","References","Mutant6"
"75","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","1.0","0.2857142857142857","0.2857142857142857","4","Attributes","Mutant6"
"75","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","1.0","0.3333333333333333","0.3333333333333333","4","Class","Mutant6"
"75","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","1.0","0.2857142857142857","0.2857142857142857","4","Package","Mutant6"
"75","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","1.0","0.5","0.5","4","NamedElement","Mutant6"
"75","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","1.0","0.5","0.5","4","Property","Mutant6"
"75","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","1.0","0.4","0.4","4","StrongReferences","Mutant6"
"76","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.5","0.4","0.2857142857142857","5","WeakReferences","Mutant6"
"76","0","6.0","94.0","0.0","0.0","6.0","94.0","0.0","100.0","0.02127659574468085","0.53","0.06","0.24494897427831783","0.5","0.3333333333333333","0.25","5","References","Mutant6"
"76","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.5","0.2857142857142857","0.2222222222222222","5","Attributes","Mutant6"
"76","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.5","0.3333333333333333","0.25","5","Class","Mutant6"
"76","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","1.0","0.5714285714285714","0.5714285714285714","5","Package","Mutant6"
"76","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.5","0.5","0.3333333333333333","5","NamedElement","Mutant6"
"76","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.5","0.5","0.3333333333333333","5","Property","Mutant6"
"76","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.5","0.4","0.2857142857142857","5","StrongReferences","Mutant6"
"77","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.25","0.7","0.21875","8","WeakReferences","Mutant6"
"77","0","6.0","94.0","0.0","0.0","6.0","94.0","0.0","100.0","0.02127659574468085","0.53","0.06","0.24494897427831783","0.32142857142857145","0.75","0.28125","8","References","Mutant6"
"77","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.35714285714285715","0.7142857142857143","0.3125","8","Attributes","Mutant6"
"77","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.42857142857142855","1.0","0.42857142857142855","8","Class","Mutant6"
"77","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.16666666666666669","0.33333333333333337","0.12280701754385966","8","Package","Mutant6"
"77","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2857142857142857","1.0","0.2857142857142857","8","NamedElement","Mutant6"
"77","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2857142857142857","1.0","0.2857142857142857","8","Property","Mutant6"
"77","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.25","0.7","0.21875","8","StrongReferences","Mutant6"
"78","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.38461538461538464","1.0","0.38461538461538464","9","WeakReferences","Mutant6"
"78","0","6.0","94.0","0.0","0.0","6.0","94.0","0.0","100.0","0.02127659574468085","0.53","0.06","0.24494897427831783","0.38461538461538464","0.8333333333333334","0.3333333333333333","9","References","Mutant6"
"78","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.34615384615384615","0.6428571428571429","0.28125","9","Attributes","Mutant6"
"78","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","0.6666666666666666","0.26666666666666666","9","Class","Mutant6"
"78","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.1794871794871795","0.33333333333333337","0.12962962962962965","9","Package","Mutant6"
"78","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","1.0","0.3076923076923077","9","NamedElement","Mutant6"
"78","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.3076923076923077","1.0","0.3076923076923077","9","Property","Mutant6"
"78","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.38461538461538464","1.0","0.35714285714285715","9","StrongReferences","Mutant6"
"79","0","3.0","10.0","0.0","87.0","3.0","97.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.25","0.7","0.21875","11","WeakReferences","Mutant7"
"79","0","6.0","7.0","0.0","87.0","6.0","94.0","87.0","13.0","0.2857142857142857","0.7307692307692308","0.46153846153846156","0.6793662204867574","0.32142857142857145","0.75","0.28125","11","References","Mutant7"
"79","1","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.42857142857142855","0.75","0.375","11","Attributes","Mutant7"
"79","0","13.0","0.0","16.0","71.0","29.0","71.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.42857142857142855","1.0","0.42857142857142855","11","Class","Mutant7"
"79","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.14285714285714285","0.3333333333333333","0.1111111111111111","11","Package","Mutant7"
"79","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2857142857142857","1.0","0.2857142857142857","11","NamedElement","Mutant7"
"79","0","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.2857142857142857","1.0","0.2857142857142857","11","Property","Mutant7"
"79","0","4.0","9.0","0.0","87.0","4.0","96.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.25","0.7","0.21875","11","StrongReferences","Mutant7"
"80","0","3.0","10.0","0.0","87.0","3.0","97.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.35","0.7","0.2916666666666667","12","WeakReferences","Mutant7"
"80","0","6.0","7.0","0.0","87.0","6.0","94.0","87.0","13.0","0.2857142857142857","0.7307692307692308","0.46153846153846156","0.6793662204867574","0.45","0.75","0.375","12","References","Mutant7"
"80","1","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.7","0.875","0.6363636363636364","12","Attributes","Mutant7"
"80","0","13.0","0.0","16.0","71.0","29.0","71.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.4","0.6666666666666666","0.3333333333333333","12","Class","Mutant7"
"80","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2","0.3333333333333333","0.14285714285714285","12","Package","Mutant7"
"80","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2","0.5","0.16666666666666666","12","NamedElement","Mutant7"
"80","0","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.4","1.0","0.4","12","Property","Mutant7"
"80","0","4.0","9.0","0.0","87.0","4.0","96.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.35","0.7","0.2916666666666667","12","StrongReferences","Mutant7"
"81","0","3.0","10.0","0.0","87.0","3.0","97.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.3333333333333333","0.8","0.2857142857142857","3","WeakReferences","Mutant7"
"81","0","6.0","7.0","0.0","87.0","6.0","94.0","87.0","13.0","0.2857142857142857","0.7307692307692308","0.46153846153846156","0.6793662204867574","0.3333333333333333","0.6666666666666666","0.26666666666666666","3","References","Mutant7"
"81","1","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.375","0.5625","0.28125","3","Attributes","Mutant7"
"81","0","13.0","0.0","16.0","71.0","29.0","71.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.5","1.0","0.5","3","Class","Mutant7"
"81","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.16666666666666666","0.3333333333333333","0.125","3","Package","Mutant7"
"81","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.3333333333333333","1.0","0.3333333333333333","3","NamedElement","Mutant7"
"81","0","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.3333333333333333","1.0","0.3333333333333333","3","Property","Mutant7"
"81","0","4.0","9.0","0.0","87.0","4.0","96.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.3333333333333333","0.8","0.2857142857142857","3","StrongReferences","Mutant7"
"82","0","2.0","6.0","1.0","91.0","3.0","97.0","92.0","8.0","0.15384615384615385","0.4583333333333333","6.6609","0.4082482904638631","1.0","0.4","0.4","4","WeakReferences","Mutant7"
"82","0","5.0","3.0","1.0","91.0","6.0","94.0","92.0","8.0","0.38461538461538464","0.7291666666666667","8.3211","0.7216878364870323","1.0","0.3333333333333333","0.3333333333333333","4","References","Mutant7"
"82","1","8.0","0.0","5.0","87.0","13.0","87.0","92.0","8.0","0.4","0.8076923076923077","0.6153846153846154","0.7844645405527362","1.0","0.25","0.25","4","Attributes","Mutant7"
"82","0","8.0","0.0","21.0","71.0","29.0","71.0","92.0","8.0","0.09523809523809523","0.6379310344827587","0.27586206896551724","0.5252257314388902","1.0","0.3333333333333333","0.3333333333333333","4","Class","Mutant7"
"82","0","8.0","0.0","92.0","0.0","100.0","0.0","92.0","8.0","0.021739130434782608","0.54","0.08","0.282842712474619","1.0","0.3333333333333333","0.3333333333333333","4","Package","Mutant7"
"82","0","8.0","0.0","92.0","0.0","100.0","0.0","92.0","8.0","0.021739130434782608","0.54","0.08","0.282842712474619","1.0","0.5","0.5","4","NamedElement","Mutant7"
"82","0","8.0","0.0","5.0","87.0","13.0","87.0","92.0","8.0","0.4","0.8076923076923077","0.6153846153846154","0.7844645405527362","1.0","0.5","0.5","4","Property","Mutant7"
"82","0","4.0","4.0","0.0","92.0","4.0","96.0","92.0","8.0","0.5","0.75","0.5","0.7071067811865475","1.0","0.4","0.4","4","StrongReferences","Mutant7"
"83","0","3.0","10.0","0.0","87.0","3.0","97.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.25","0.7","0.21875","8","WeakReferences","Mutant7"
"83","0","6.0","7.0","0.0","87.0","6.0","94.0","87.0","13.0","0.2857142857142857","0.7307692307692308","0.46153846153846156","0.6793662204867574","0.32142857142857145","0.75","0.28125","8","References","Mutant7"
"83","1","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.42857142857142855","0.75","0.375","8","Attributes","Mutant7"
"83","0","13.0","0.0","16.0","71.0","29.0","71.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.42857142857142855","1.0","0.42857142857142855","8","Class","Mutant7"
"83","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.14285714285714285","0.3333333333333333","0.1111111111111111","8","Package","Mutant7"
"83","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2857142857142857","1.0","0.2857142857142857","8","NamedElement","Mutant7"
"83","0","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.2857142857142857","1.0","0.2857142857142857","8","Property","Mutant7"
"83","0","4.0","9.0","0.0","87.0","4.0","96.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.25","0.7","0.21875","8","StrongReferences","Mutant7"
"84","0","1.0","3.0","2.0","94.0","3.0","97.0","96.0","4.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","0.42857142857142855","0.6","0.3333333333333333","13","WeakReferences","Mutant8"
"84","0","4.0","0.0","2.0","94.0","6.0","94.0","96.0","4.0","1.0","0.8333333333333333","0.6666666666666666","0.8164965809277261","0.5714285714285714","0.6666666666666666","0.36363636363636365","13","References","Mutant8"
"84","0","4.0","0.0","9.0","87.0","13.0","87.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.2857142857142857","0.2857142857142857","0.16666666666666666","13","Attributes","Mutant8"
"84","0","4.0","0.0","25.0","71.0","29.0","71.0","96.0","4.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.42857142857142855","0.5","0.3","13","Class","Mutant8"
"84","0","4.0","0.0","96.0","0.0","100.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","0.2857142857142857","0.3333333333333333","0.18181818181818182","13","Package","Mutant8"
"84","0","4.0","0.0","96.0","0.0","100.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","0.42857142857142855","0.75","0.375","13","NamedElement","Mutant8"
"84","0","4.0","0.0","9.0","87.0","13.0","87.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.42857142857142855","0.75","0.3333333333333333","13","Property","Mutant8"
"84","1","4.0","0.0","0.0","96.0","4.0","96.0","96.0","4.0","1.0","1.0","1.0","1.0","0.42857142857142855","0.5","0.3","13","StrongReferences","Mutant8"
"85","0","1.0","3.0","2.0","94.0","3.0","97.0","96.0","4.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","1.0","0.4","0.4","4","WeakReferences","Mutant8"
"85","0","4.0","0.0","2.0","94.0","6.0","94.0","96.0","4.0","1.0","0.8333333333333333","0.6666666666666666","0.8164965809277261","1.0","0.3333333333333333","0.3333333333333333","4","References","Mutant8"
"85","0","4.0","0.0","9.0","87.0","13.0","87.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","1.0","0.2857142857142857","0.2857142857142857","4","Attributes","Mutant8"
"85","0","4.0","0.0","25.0","71.0","29.0","71.0","96.0","4.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","1.0","0.3333333333333333","0.3333333333333333","4","Class","Mutant8"
"85","0","4.0","0.0","96.0","0.0","100.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","1.0","0.3333333333333333","0.3333333333333333","4","Package","Mutant8"
"85","0","4.0","0.0","96.0","0.0","100.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","1.0","0.5","0.5","4","NamedElement","Mutant8"
"85","0","4.0","0.0","9.0","87.0","13.0","87.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","1.0","0.5","0.5","4","Property","Mutant8"
"85","1","4.0","0.0","0.0","96.0","4.0","96.0","96.0","4.0","1.0","1.0","1.0","1.0","1.0","0.3333333333333333","0.3333333333333333","4","StrongReferences","Mutant8"
"86","1","0.0","3.0","0.0","97.0","0.0","100.0","97.0","3.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.6666666666666666","0.26666666666666666","3","WeakReferences","Mutant9"
"86","0","1.0","2.0","3.0","94.0","4.0","96.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","0.3333333333333333","0.6666666666666666","0.26666666666666666","3","References","Mutant9"
"86","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.2916666666666667","0.5","0.21875","3","Attributes","Mutant9"
"86","0","3.0","0.0","26.0","71.0","29.0","71.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.5","1.0","0.5","3","Class","Mutant9"
"86","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.16666666666666666","0.3333333333333333","0.125","3","Package","Mutant9"
"86","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.3333333333333333","1.0","0.3333333333333333","3","NamedElement","Mutant9"
"86","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.3333333333333333","1.0","0.3333333333333333","3","Property","Mutant9"
"86","0","1.0","2.0","3.0","94.0","4.0","96.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","0.3333333333333333","0.8","0.2857142857142857","3","StrongReferences","Mutant9"
"87","1","0.0","3.0","0.0","97.0","0.0","100.0","97.0","3.0","0.0","0.0","0.0","0.0","1.0","0.3333333333333333","0.3333333333333333","4","WeakReferences","Mutant9"
"87","0","1.0","2.0","3.0","94.0","4.0","96.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","1.0","0.3333333333333333","0.3333333333333333","4","References","Mutant9"
"87","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","1.0","0.2857142857142857","0.2857142857142857","4","Attributes","Mutant9"
"87","0","3.0","0.0","26.0","71.0","29.0","71.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","1.0","0.3333333333333333","0.3333333333333333","4","Class","Mutant9"
"87","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","1.0","0.3333333333333333","0.3333333333333333","4","Package","Mutant9"
